"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","VGS Max (V)","Vgs(th) Max (V)","Id Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"FDC634P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1.5, ","-3.5, ","1.6, ","110, ","80, ","8, ","7.2, ","779, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.2072 ",
"FDC637AN","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","-, ","8, ","1.5, ","6.2, ","1.6, ","32, ","24, ","8, ","10.5, ","1125, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.2608 ",
"FDC637BNZ","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","-, ","12, ","1.5, ","6.2, ","1.6, ","32, ","24, ","10, ","8, ","670, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.1293 ",
"FDC638APZ","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","12, ","-1.5, ","-4.5, ","1.6, ","68, ","43, ","9, ","8, ","750, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.1805 ",
"FDC638P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1.5, ","-4.5, ","1.6, ","65, ","48, ","11, ","10, ","1160, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.1733 ",
"FDC6401N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","20, ","-, ","12, ","1.5, ","3, ","0.96, ","Q1=Q2=95, ","Q1=Q2=70, ","-, ","3.3, ","324, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.2272 ",
"FDC640P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","12, ","-1.5, ","-4.5, ","1.6, ","80, ","53, ","-, ","9, ","890, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.1733 ",
"FDC6420C","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","±20, ","-, ","12, ","1.5, ","N: 3.0 , P: -2.2, ","0.96, ","N: 95, P: 190, ","N: 70, P: 125, ","2.3, ","3.7, ","337, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.2133 ",
"FDC642P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1.5, ","-4, ","1.6, ","100, ","65, ","13, ","11, ","700, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.1657 ",
"FDC642P-F085PBK","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SSOT-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","~NA~, ","8, ","-1.5, ","-4, ","1.2, ","100, ","65, ","6.9, ","~NA~, ","630, ","1.8, ","5.6, ","160, ","65, ","TSOT-23-6 ","1 ","260 ","0.1999 ",
"FDC642P-F085P","Consult Sales Office","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1.5, ","-4, ","1.2, ","75.3, ","52.5, ","-, ","6.9, ","700, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.2665 ",
"FDC645N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","26, ","12, ","2, ","5.5, ","1.6, ","-, ","30, ","-, ","13, ","1460, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.2129 ",
"FDC653N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","35, ","20, ","2, ","5, ","1.6, ","-, ","55, ","5, ","12, ","350, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.2323 ",
"FDC654P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","75, ","20, ","-3, ","-3.5, ","1.6, ","-, ","125, ","6, ","6.2, ","298, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.1548 ",
"FDC655BN","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","25, ","20, ","3, ","6.3, ","1.6, ","-, ","33, ","8, ","5, ","470, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.1395 ",
"FDC6561AN","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","30, ","Q1=Q2=95, ","20, ","3, ","2.5, ","0.96, ","-, ","Q1=Q2=145, ","-, ","2.3, ","220, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.1985 ",
"FDC658AP","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","50, ","25, ","-3, ","-4, ","1.6, ","-, ","75, ","4.9, ","6, ","470, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.18 ",
"FDC658P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","50, ","20, ","-3, ","-4, ","1.6, ","-, ","75, ","-, ","8, ","750, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.2007 ",
"FDC8601","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","109, ","±20, ","4, ","2.7, ","1.6, ","-, ","-, ","6, ","1.7, ","155, ","0.8, ","21, ","46, ","2.2, ","TSOT-23-6 ","1 ","260 ","0.5032 ",
"FDC8602","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","350, ","±20, ","4, ","1.2, ","0.96, ","-, ","-, ","2.5, ","0.6, ","53, ","0.4, ","12, ","17, ","0.8, ","TSOT-23-6 ","1 ","260 ","0.5175 ",
"FDC86244","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","144, ","±20, ","4, ","2.3, ","1.6, ","-, ","-, ","-, ","2.4, ","260, ","1, ","33, ","32, ","1.7, ","TSOT-23-6 ","1 ","260 ","0.3371 ",
"FDC8878","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","16, ","20, ","3, ","8, ","1.6, ","-, ","18, ","2.5, ","6, ","782, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.4139 ",
"FDC8886","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","23, ","20, ","3, ","6.5, ","1.6, ","-, ","36, ","-, ","2.5, ","348, ","-, ","-, ","-, ","-, ","TSOT-23-6 ","1 ","260 ","0.1517 ",
"FDD13AN06A0-F085","Active"," Pb A P ","N-Channel, ","PowerTrench® T1, ","DPAK, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","60, ","13.5, ","±20, ","4, ","50, ","115, ","-, ","-, ","-, ","22, ","1350, ","6.4, ","15, ","260, ","90, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.8316 ",
"FDD4243","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","DPAK, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-40, ","44, ","±20, ","-3, ","-14, ","42, ","-, ","64, ","-, ","21, ","1165, ","4, ","30, ","165, ","90, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.2824 ",
"FDD6685","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","DPAK, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","20, ","25, ","-3, ","-40, ","52, ","-, ","30, ","13, ","17, ","1715, ","-, ","-, ","-, ","-, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.466 ",
"FDFS2P753Z","Consult Sales Office","H Pb   ","P-Channel, ","PowerTrench® T1, ","NA, ","Small Signal, ","Logic, ","0, ","with Schottky Diode, ","0, ","-30, ","115, ","25, ","-3, ","-3, ","1.6, ","NA, ","-, ","-, ","3.3, ","NA, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.0 ",
"FDH047AN08A0","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","80, ","4.7, ","±20, ","2.5, ","80, ","310, ","-, ","-, ","-, ","92, ","6600, ","21, ","54, ","1000, ","240, ","TO-247-3 ","NA ","0 ","3.4447 ",
"FDH055N15A","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","150, ","5.9, ","DC: ±20, AC: ±30, ","4, ","167, ","429, ","-, ","-, ","-, ","92, ","7100, ","16, ","348, ","664, ","23, ","TO-247-3 ","NA ","0 ","3.4635 ",
"FDH210N08","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","75, ","5.5, ","4, ","4, ","210, ","462, ","-, ","-, ","-, ","232, ","8743, ","77, ","420, ","2134, ","262, ","TO-247-3 ","NA ","0 ","3.1191 ",
"FDH3632","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","9, ","±20, ","4, ","80, ","310, ","-, ","-, ","-, ","84, ","6000, ","20, ","120, ","820, ","200, ","TO-247-3 ","NA ","0 ","2.4095 ",
"FDMB2308PZ","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","WDFN-6, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","-20, ","-, ","12, ","-1.5, ","-7, ","2.2, ","Q1=Q2=50, ","Q1=Q2=36, ","7, ","22, ","2280, ","-, ","-, ","-, ","-, ","WDFN-6 ","1 ","260 ","0.4131 ",
"FDN028N20","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","-, ","12, ","1.5, ","6.1, ","1.5, ","45, ","28, ","12, ","2.8, ","399, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1343 ",
"FDN302P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","12, ","-1.5, ","-2.4, ","0.5, ","80, ","55, ","12, ","9, ","882, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1148 ",
"FDN304P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1.5, ","-2.4, ","0.5, ","70, ","52, ","12, ","12, ","1312, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1615 ",
"FDN304PZ","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1.5, ","-2.4, ","0.5, ","70, ","52, ","3.8, ","12, ","1310, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1831 ",
"FDN306P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-12, ","-, ","8, ","-1.5, ","-2.6, ","0.5, ","50, ","40, ","4.5, ","12, ","1138, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1309 ",
"FDN308P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","12, ","-1.5, ","-1.5, ","0.5, ","190, ","125, ","3.5, ","3.8, ","341, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1545 ",
"FDN327N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","-, ","8, ","1.5, ","2, ","0.5, ","80, ","70, ","3.6, ","4.5, ","423, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1052 ",
"FDN335N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","-, ","8, ","1.5, ","1.7, ","0.5, ","100, ","70, ","7, ","3.5, ","310, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1315 ",
"FDN336P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1.5, ","-1.3, ","0.5, ","270, ","200, ","4.4, ","3.6, ","330, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1284 ",
"FDN337N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","65, ","8, ","1, ","2.2, ","0.5, ","-, ","92, ","7, ","7, ","300, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1493 ",
"FDN338P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1.5, ","-1.6, ","0.5, ","155, ","115, ","7.2, ","4.4, ","451, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1256 ",
"FDN339AN","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","-, ","8, ","1.5, ","3, ","0.5, ","50, ","35, ","6.3, ","7, ","700, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1435 ",
"FDN340P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1.5, ","-2, ","0.5, ","110, ","70, ","1.4, ","7.2, ","779, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1041 ",
"FDN342P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","12, ","-1.5, ","-2, ","0.5, ","130, ","80, ","4.2, ","6.3, ","635, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1848 ",
"FDN352AP","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","180, ","25, ","-2.5, ","-1.3, ","0.5, ","-, ","300, ","-, ","1.4, ","150, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1323 ",
"FDN357N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","60, ","20, ","2, ","1.9, ","0.5, ","-, ","90, ","5, ","4.2, ","235, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1519 ",
"FDN358P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","125, ","20, ","-3, ","-1.5, ","0.5, ","-, ","200, ","5, ","4, ","182, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1472 ",
"FDN359AN","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","46, ","20, ","3, ","2.7, ","0.5, ","-, ","60, ","-, ","5, ","480, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1412 ",
"FDN360P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","80, ","20, ","-3, ","-2, ","0.5, ","-, ","125, ","3, ","6.2, ","298, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1161 ",
"FDN537N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","23, ","20, ","3, ","6.5, ","1.5, ","-, ","36, ","-, ","3, ","360, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1985 ",
"FDN5618P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-60, ","170, ","±20, ","-3, ","-1.25, ","0.5, ","-, ","230, ","-, ","8.6, ","430, ","1.3, ","-, ","52, ","19, ","SOT-23-3 ","1 ","260 ","0.1316 ",
"FDN5630","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","60, ","180, ","±20, ","3, ","1.7, ","0.5, ","-, ","-, ","-, ","7, ","400, ","1.2, ","-, ","65, ","27, ","SOT-23-3 ","1 ","260 ","0.1084 ",
"FDN5632N-F085","Active, Not Rec","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","60, ","82, ","±20, ","3, ","1.6, ","1.1, ","-, ","98, ","-, ","9.2, ","475, ","1.4, ","7.9, ","60, ","30, ","SOT-23-3 ","1 ","260 ","0.3017 ",
"FDN8601","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","109, ","±20, ","4, ","2.7, ","1.5, ","-, ","-, ","-, ","1.8, ","156, ","0.8, ","15, ","47, ","2.7, ","SOT-23-3 ","1 ","260 ","0.1544 ",
"FDN86246","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","150, ","261, ","±20, ","4, ","1.6, ","1.5, ","-, ","-, ","-, ","1.6, ","168, ","0.8, ","29, ","21, ","1.6, ","SOT-23-3 ","1 ","260 ","0.4681 ",
"FDN86265P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","-150, ","1200, ","±25, ","-4, ","-0.8, ","1.5, ","-, ","-, ","-, ","2.9, ","158, ","0.8, ","70, ","17, ","1.6, ","SOT-23-3 ","1 ","260 ","0.3654 ",
"FDN86501LZ","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","60, ","116, ","±20, ","2.4, ","2.6, ","1.5, ","-, ","173, ","-, ","1.9, ","236, ","0.6, ","19, ","77, ","4.9, ","SOT-23-3 ","1 ","260 ","0.7705 ",
"FDS2572","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","150, ","47, ","±20, ","4, ","4.9, ","2.5, ","-, ","-, ","-, ","4, ","2050, ","6, ","158, ","220, ","48, ","SOIC-8 ","1 ","260 ","0.7333 ",
"FDS2582","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","150, ","66, ","±20, ","4, ","4.1, ","2.5, ","-, ","-, ","-, ","2.3, ","1290, ","4.4, ","116, ","150, ","32, ","SOIC-8 ","1 ","260 ","0.5355 ",
"FDS2670","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","200, ","130, ","±20, ","4.5, ","3, ","2.5, ","-, ","-, ","-, ","27, ","1228, ","10, ","-, ","112, ","17, ","SOIC-8 ","1 ","260 ","0.8414 ",
"FDS2672","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","200, ","70, ","±20, ","4, ","3.9, ","2.5, ","-, ","-, ","-, ","33, ","1905, ","7, ","179, ","100, ","30, ","SOIC-8 ","1 ","260 ","0.8801 ",
"FDS2734","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","250, ","117, ","±30, ","4, ","3, ","2.5, ","-, ","-, ","-, ","32, ","1960, ","8, ","185, ","85, ","26, ","SOIC-8 ","1 ","260 ","0.8948 ",
"FDS3572","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","80, ","16, ","±20, ","4, ","8.9, ","2.5, ","-, ","-, ","-, ","31, ","1990, ","7.5, ","70, ","320, ","85, ","SOIC-8 ","1 ","260 ","0.7152 ",
"FDS3580","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","80, ","29, ","±20, ","4, ","7.6, ","2.5, ","-, ","-, ","-, ","34, ","1800, ","6.9, ","-, ","180, ","90, ","SOIC-8 ","1 ","260 ","0.6227 ",
"FDS3590","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","80, ","39, ","±20, ","4, ","6.5, ","2.5, ","-, ","-, ","-, ","25, ","1180, ","5.8, ","-, ","171, ","50, ","SOIC-8 ","1 ","260 ","0.3731 ",
"FDS3672","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","23, ","±20, ","4, ","7.5, ","2.5, ","-, ","-, ","-, ","4, ","2015, ","6, ","90, ","285, ","70, ","SOIC-8 ","1 ","260 ","0.6065 ",
"FDS3692","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","60, ","±20, ","4, ","4.5, ","2.5, ","-, ","-, ","-, ","1.4, ","746, ","2.8, ","64, ","115, ","27, ","SOIC-8 ","1 ","260 ","0.49 ",
"FDS3890","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Dual, ","0, ","80, ","Q1: 44.0, Q2: 44.0, ","±20, ","4, ","4.7, ","2, ","-, ","-, ","-, ","25, ","1180, ","5.8, ","-, ","171, ","50, ","SOIC-8 ","1 ","260 ","0.8298 ",
"FDS3992","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Dual, ","0, ","100, ","Q1: 62.0, Q2: 62.0, ","±20, ","4, ","4.5, ","2.5, ","-, ","-, ","-, ","1.4, ","750, ","2.8, ","65, ","118, ","27, ","SOIC-8 ","1 ","260 ","0.624 ",
"FDS4141","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-40, ","13, ","±20, ","-3, ","-10.8, ","5, ","-, ","19, ","16, ","19, ","2005, ","7, ","14, ","355, ","190, ","SOIC-8 ","1 ","260 ","0.2696 ",
"FDS4141-F085","Active, New","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-40, ","10.5, ","±20, ","-3, ","-10.8, ","1.6, ","NA, ","-, ","-, ","35, ","NA, ","6.6, ","13.4, ","355, ","190, ","SOIC-8 ","1 ","260 ","0.0 ",
"FDS4435BZ","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","20, ","25, ","-3, ","-8.8, ","2.5, ","-, ","35, ","86, ","16, ","1385, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.2405 ",
"FDS4465","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1.5, ","-13.5, ","2.5, ","10.5, ","8.5, ","-, ","86, ","8237, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.5675 ",
"FDS4559","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","±60, ","N:55.0,P:105.0, ","±20, ","±3, ","N: 4.5, P: -3.5, ","2, ","-, ","N:75.0,P:135.0, ","-, ","15, ","N: 650, P: 759, ","N: 2.6, P: 3.0, ","-, ","N: 80, P: 90, ","N: 35, P: 39, ","SOIC-8 ","1 ","260 ","0.3276 ",
"FDS4672A","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","40, ","-, ","±20, ","2, ","11, ","2.5, ","-, ","13, ","-, ","35, ","4766, ","8.8, ","-, ","346, ","155, ","SOIC-8 ","1 ","260 ","0.3012 ",
"FDS4675","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-40, ","13, ","±20, ","-3, ","-11, ","2.4, ","-, ","17, ","-, ","40, ","4350, ","13, ","-, ","622, ","290, ","SOIC-8 ","1 ","260 ","0.4252 ",
"FDS4685","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-40, ","27, ","±20, ","-3, ","-8.2, ","2.5, ","-, ","35, ","-, ","19, ","1872, ","6.1, ","15, ","256, ","134, ","SOIC-8 ","1 ","260 ","0.2256 ",
"FDS4935A","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","-30, ","Q1=Q2=23, ","20, ","-3, ","-7, ","1.6, ","-, ","Q1=Q2=35, ","-, ","15, ","1233, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.3992 ",
